date,Housing Inventory: New Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2018-09-01,344.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2018-10-01,284.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2018-11-01,256.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2018-12-01,200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-01-01,196.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-02-01,196.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-03-01,232.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-04-01,336.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-05-01,268.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-06-01,284.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-07-01,264.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-08-01,260.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-09-01,260.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-10-01,288.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-11-01,220.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2019-12-01,152.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-01-01,196.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-02-01,216.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-03-01,232.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-04-01,188.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-05-01,216.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-06-01,264.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-07-01,232.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-08-01,200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-09-01,204.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-10-01,176.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-11-01,168.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2020-12-01,168.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-01-01,140.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-02-01,88.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-03-01,184.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-04-01,208.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-05-01,192.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-06-01,284.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-07-01,248.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-08-01,212.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-09-01,240.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-10-01,208.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2021-11-01,148.0,KS,"Topeka, KS",Topeka,"Housing Inventory: New Listing Count in Topeka, KS (CBSA)",NEWLISCOU45820,Monthly,Not Seasonally Adjusted
2016-07-01,1468.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2016-08-01,1448.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2016-09-01,1376.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2016-10-01,1316.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2016-11-01,1240.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2016-12-01,900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-01-01,1332.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-02-01,1496.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-03-01,1612.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-04-01,1592.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-05-01,1656.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-06-01,1612.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-07-01,1612.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-08-01,1440.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-09-01,1396.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-10-01,1384.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-11-01,1300.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2017-12-01,1016.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-01-01,1304.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-02-01,1412.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-03-01,1540.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-04-01,1700.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-05-01,1748.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-06-01,1540.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-07-01,1620.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-08-01,1592.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-09-01,1308.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-10-01,1236.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-11-01,1120.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2018-12-01,1100.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-01-01,1300.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-02-01,1352.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-03-01,1436.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-04-01,1580.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-05-01,1476.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-06-01,1408.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-07-01,1356.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-08-01,1320.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-09-01,1116.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-10-01,1200.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-11-01,908.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2019-12-01,900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-01-01,1048.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-02-01,1120.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-03-01,1232.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-04-01,1048.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-05-01,1124.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-06-01,1132.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-07-01,1164.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-08-01,1112.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-09-01,1036.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-10-01,1048.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-11-01,992.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2020-12-01,652.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-01-01,740.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-02-01,628.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-03-01,848.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-04-01,924.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-05-01,1060.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-06-01,1180.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-07-01,1196.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-08-01,1216.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-09-01,972.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-10-01,1008.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
2021-11-01,924.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count in Tulsa, OK (CBSA)",NEWLISCOU46140,Monthly,Not Seasonally Adjusted
