date,Per Capita Personal Income,state,msa,city,title,id,frequency,seasonal_adjustment
2005-01-01,46304,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2006-01-01,50278,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2007-01-01,54116,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2008-01-01,54621,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2009-01-01,52541,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2010-01-01,54337,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2011-01-01,56950,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2012-01-01,59622,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2013-01-01,60169,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2014-01-01,62853,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2015-01-01,65567,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2016-01-01,68000,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2017-01-01,72163,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2018-01-01,75166,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2019-01-01,77911,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
2020-01-01,82322,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Per Capita Personal Income in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3767,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4058,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4459,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4855,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5378,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5869,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6389,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1976-01-01,6921,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7748,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8577,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9368,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10277,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1981-01-01,11662,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1982-01-01,12440,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1983-01-01,12959,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14087,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15079,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1986-01-01,15648,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1987-01-01,16150,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1988-01-01,16930,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1989-01-01,17771,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1990-01-01,18482,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1991-01-01,18826,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1992-01-01,19902,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1993-01-01,20571,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1994-01-01,21470,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1995-01-01,22184,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1996-01-01,23299,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1997-01-01,23960,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1998-01-01,25240,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1999-01-01,25919,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2000-01-01,27333,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2001-01-01,28953,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2002-01-01,29460,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2003-01-01,29878,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2004-01-01,30649,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2005-01-01,31369,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2006-01-01,32833,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2007-01-01,34978,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2008-01-01,36784,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2009-01-01,36656,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2010-01-01,36849,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2011-01-01,38629,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2012-01-01,39272,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2013-01-01,39437,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2014-01-01,40848,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2015-01-01,41774,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2016-01-01,42926,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2017-01-01,43881,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2018-01-01,46180,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2019-01-01,47253,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
2020-01-01,50479,KS,"Topeka, KS",Topeka,"Per Capita Personal Income in Topeka, KS (MSA)",TOPE820PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3713,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1970-01-01,3916,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4162,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4494,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5000,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5777,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6457,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7043,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7746,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8645,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9522,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10834,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1981-01-01,12345,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1982-01-01,13070,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1983-01-01,12977,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1984-01-01,13874,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1985-01-01,14679,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1986-01-01,14869,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1987-01-01,15025,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1988-01-01,16000,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1989-01-01,17134,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1990-01-01,18238,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1991-01-01,18630,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1992-01-01,19395,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1993-01-01,19899,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1994-01-01,20653,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1995-01-01,21684,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1996-01-01,22857,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1997-01-01,24089,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1998-01-01,25575,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
1999-01-01,25612,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2000-01-01,27609,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2001-01-01,27735,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2002-01-01,27846,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2003-01-01,28441,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2004-01-01,32368,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2005-01-01,36419,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2006-01-01,41232,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2007-01-01,41870,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2008-01-01,47312,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2009-01-01,40611,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2010-01-01,42112,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2011-01-01,46778,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2012-01-01,51697,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2013-01-01,56584,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2014-01-01,60366,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2015-01-01,54910,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2016-01-01,48508,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2017-01-01,51778,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2018-01-01,55350,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2019-01-01,56680,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
2020-01-01,58071,OK,"Tulsa, OK",Tulsa,"Per Capita Personal Income in Tulsa, OK (MSA)",TULS140PCPI,Annual,Not Seasonally Adjusted
